corpus_id,title,doi,url,license,oa_status,path,downloaded,pdf_signature,bytes,sha256,content_type,http_status,retrieved_at,error
DCM-01641,Privacy Analysis of Voice User Interfaces,https://doi.org/10.5281/zenodo.4026514,https://trepo.tuni.fi/handle/10024/120072,,green,library/staging/master/DCM-01641-Privacy-Analysis-of-Voice-User-Interfaces-efc653f4df46.pdf,true,false,23964,70152a83f58eb7ee43033a35f4a38149db00a4174fa6364bedd163e5443e51b2,text/html;charset=utf-8,200,2026-09-07T17:16:42.935537+00:00,response-is-not-pdf
DCM-01642,Provable Consent for Voice User Interfaces,https://doi.org/10.1109/percomworkshops48775.2020.9156182,https://aaltodoc.aalto.fi/bitstreams/cef36084-69b2-41c9-bbb8-9b9ae0991595/download,,green,library/staging/master/DCM-01642-Provable-Consent-for-Voice-User-Interfaces-1ef0285d8382.pdf,true,true,2936052,2dfed9d625dff75c1926f1d408e20b9f2931905356dcfc940ef2cef012cd2cf1,application/pdf;charset=UTF-8,200,2026-09-07T17:16:43.180696+00:00,
DCM-01646,An expandable voice user interface as lab assistant based on an improved version of Google’s speech recognition,https://doi.org/10.1038/s41598-023-46185-x,https://www.nature.com/articles/s41598-023-46185-x.pdf,cc-by,gold,library/staging/master/DCM-01646-An-expandable-voice-user-interface-as-lab-assistant-based-on-an-improved-version-4b7dad821c9c.pdf,true,true,1738653,a0e4b7f5a0ac806dcc94adbe43851af3ea28fb768c981bb46eabd4a483074fd7,application/pdf,200,2026-09-07T17:16:43.383143+00:00,
DCM-01652,Exploring the Design of Human Speech Indicators to Enhance Waiting Experience in Voice User Interface,https://doi.org/10.1145/3706598.3713090,https://dl.acm.org/doi/pdf/10.1145/3706598.3713090,cc-by,gold,library/staging/master/DCM-01652-Exploring-the-Design-of-Human-Speech-Indicators-to-Enhance-Waiting-Experience-in-dc0fd9410e8a.pdf,false,false,0,,,,2026-09-07T17:16:44.640237+00:00,<HTTPError 403: 'Forbidden'>
DCM-01659,Gather: Design for Impromptu Activity Support Utilizing Social Networks,https://doi.org/10.1184/r1/6470084,https://figshare.com/articles/Gather_Design_for_Impromptu_Activity_Support_Utilizing_Social_Networks/6470084,cc-by,green,library/staging/master/DCM-01659-Gather-Design-for-Impromptu-Activity-Support-Utilizing-Social-Networks-05a2de70c52f.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T17:16:44.774711+00:00,response-is-not-pdf
DCM-01663,Optimizing user interface and user experience in financial applications: A review of techniques and technologies,https://doi.org/10.30574/wjarr.2024.23.3.2633,https://wjarr.com/sites/default/files/WJARR-2024-2633.pdf,cc-by-nc-sa,hybrid,library/staging/master/DCM-01663-Optimizing-user-interface-and-user-experience-in-financial-applications-A-review-55dc320071fd.pdf,true,true,863458,6227938948662fb92e7e391b8179c3c98ddd7fcb52fe8427be719486da674fda,application/pdf,200,2026-09-07T17:16:45.344338+00:00,
DCM-01664,A New mmWave-Speech Multimodal Speech System for Voice User Interface,https://doi.org/10.1145/3640087.3640096,https://dl.acm.org/doi/pdf/10.1145/3640087.3640096,,bronze,library/staging/master/DCM-01664-A-New-mmWave-Speech-Multimodal-Speech-System-for-Voice-User-Interface-8d3a49b77a16.pdf,false,false,0,,,,2026-09-07T17:16:45.369396+00:00,<HTTPError 403: 'Forbidden'>
DCM-01665,Privacy-preserving Voice Analysis via Disentangled Representations,https://doi.org/10.1145/3411495.3421355,https://arxiv.org/pdf/2007.15064,,green,library/staging/master/DCM-01665-Privacy-preserving-Voice-Analysis-via-Disentangled-Representations-0e820a1b6a27.pdf,true,true,2718506,699d376f65bfcae915805bef57e00e24171dfeb192cc3228b4ba3a0c94e6adcf,application/pdf,200,2026-09-07T17:16:45.477071+00:00,
DCM-01667,Screen or No Screen? Lessons Learnt from a Real-World Deployment Study of Using Voice Assistants With and Without Touchscreen for Older Adults,https://doi.org/10.1145/3597638.3608378,https://dl.acm.org/doi/pdf/10.1145/3597638.3608378,cc-by-nc,gold,library/staging/master/DCM-01667-Screen-or-No-Screen-Lessons-Learnt-from-a-Real-World-Deployment-Study-of-Using-V-ba39ebf3a854.pdf,false,false,0,,,,2026-09-07T17:16:47.221535+00:00,<HTTPError 403: 'Forbidden'>
DCM-01669,Development and Testing of Voice User Interfaces Based on BERT Models for Speech Recognition in Distance Learning and Smart Home Systems,https://doi.org/10.5815/ijcnis.2025.03.07,https://www.mecs-press.org/ijcnis/ijcnis-v17-n3/IJCNIS-V17-N3-7.pdf,,diamond,library/staging/master/DCM-01669-Development-and-Testing-of-Voice-User-Interfaces-Based-on-BERT-Models-for-Speech-70ac972d0d60.pdf,true,true,5407880,a807453cf1ed1a98b41d01a3fadceeacd3dbbdbee6abfbfcb26f80a6c27df767,application/pdf,200,2026-09-07T17:16:47.348901+00:00,
DCM-01670,Application of Emotional Voice user Interface in Securities Industry,https://doi.org/10.5121/ijci.2022.110202,https://doi.org/10.5121/ijci.2022.110202,cc-by,diamond,library/staging/master/DCM-01670-Application-of-Emotional-Voice-user-Interface-in-Securities-Industry-5a847f11ad71.pdf,true,true,1717354,f9e38580d39ed67e6f08c46399a911b43d20373e4981c6fc5ec527fab1097755,application/pdf,200,2026-09-07T17:16:47.481769+00:00,
DCM-01674,The state of voice user interfaces in Latin America,https://doi.org/10.47756/aihc.y5i1.64,http://aihc.amexihc.org/index.php/aihc/article/download/64/62,cc-by-nc-nd,diamond,library/staging/master/DCM-01674-The-state-of-voice-user-interfaces-in-Latin-America-3cf22a36ee7f.pdf,false,false,0,,,,2026-09-07T17:16:47.832436+00:00,<HTTPError 404: 'Not Found'>
DCM-01677,A Framework for Smart Home System with Voice Control Using NLP Methods,https://doi.org/10.3390/electronics12010116,https://www.mdpi.com/2079-9292/12/1/116/pdf?version=1672897493,cc-by,gold,library/staging/master/DCM-01677-A-Framework-for-Smart-Home-System-with-Voice-Control-Using-NLP-Methods-4c49a40af457.pdf,false,false,0,,,,2026-09-07T17:16:47.930806+00:00,<HTTPError 403: 'Forbidden'>
DCM-01678,Some Aspects of Voice User Interfaces Development for Internet And Computer Control Applications,https://doi.org/10.5755/j01.eee.19.2.3469,https://eejournal.ktu.lt/index.php/elt/article/download/3469/2283,cc-by,gold,library/staging/master/DCM-01678-Some-Aspects-of-Voice-User-Interfaces-Development-for-Internet-And-Computer-Cont-73640efecb37.pdf,true,true,603704,fc3d4b0f2498bc8375791a2cd2e08b1b534cea68acf30304b398e78b782cccc8,application/pdf,200,2026-09-07T17:16:48.140188+00:00,
DCM-01679,Decoding Gender Representation and Bias in Voice User Interfaces (VUIs),https://doi.org/10.47760/ijcsmc.2024.v13i05.007,http://dx.doi.org/10.47760/ijcsmc.2024.v13i05.007,,diamond,library/staging/master/DCM-01679-Decoding-Gender-Representation-and-Bias-in-Voice-User-Interfaces-VUIs-3c19cd6c8167.pdf,true,true,600878,2880f5f8c8e24eacf4c97496fcfad534b955f26e5cbf8e5994e32c929c69b5d2,application/pdf,200,2026-09-07T17:16:48.171657+00:00,
DCM-01683,Acoustic Fingerprints for Access Management in Ad-Hoc Sensor Networks,https://doi.org/10.1109/access.2020.3022618,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09187696.pdf,cc-by,gold,library/staging/master/DCM-01683-Acoustic-Fingerprints-for-Access-Management-in-Ad-Hoc-Sensor-Networks-4648c77f3073.pdf,true,true,7825747,62f8b427adb8a29c5c24be2d806b7da41509c2af3c3b4c5e4cbd8fbace05fc38,application/pdf,200,2026-09-07T17:16:48.995344+00:00,
DCM-01686,Using Different Error Handling Strategies to Facilitate Older Users’ Interaction With Chatbots in Learning Information and Communication Technologies,https://doi.org/10.3389/fpsyg.2021.785815,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.785815/pdf,cc-by,gold,library/staging/master/DCM-01686-Using-Different-Error-Handling-Strategies-to-Facilitate-Older-Users-Interaction--b0c60bc92e2f.pdf,true,true,806573,34f46df5eb1e3b72a84e48804dd992f179ab7ce8fcc49b165aa2ae3ef6a2e3fb,application/pdf,200,2026-09-07T17:16:49.928081+00:00,
DCM-01687,Supporting people’s independence through Voice User Interface (VUI) devices,,http://bura.brunel.ac.uk/bitstream/2438/21152/2/FullText.pdf,,green,library/staging/master/DCM-01687-Supporting-people-s-independence-through-Voice-User-Interface-VUI-devices-e0d71eeec436.pdf,true,true,302495,6f48c71363280ff716088e4b4a5a1262f93a067fe194bdaf5b80452497dd20c2,application/pdf,200,2026-09-07T17:16:50.236633+00:00,
DCM-01690,Challenges and Opportunities for the Design of Smart Speakers,https://doi.org/10.48550/arxiv.2306.05741,https://arxiv.org/pdf/2306.05741,cc-by,green,library/staging/master/DCM-01690-Challenges-and-Opportunities-for-the-Design-of-Smart-Speakers-c910d172db93.pdf,true,true,1338565,34d22c9d28b1f96f85ab17d421ad9e4b92d6849bb78a79410b390a8205def7ae,application/pdf,200,2026-09-07T17:16:51.776103+00:00,
DCM-01691,Supporting Caregivers in Complex Home Care: Towards Designing a Voice User Interface,,http://hdl.handle.net/10012/16963,,green,library/staging/master/DCM-01691-Supporting-Caregivers-in-Complex-Home-Care-Towards-Designing-a-Voice-User-Interf-6011a1d32a11.pdf,true,false,463214,3299acb38a23c92de6791909115470542648adaa6403b9d708c9e42d62a13e67,text/html; charset=utf-8,200,2026-09-07T17:16:52.797531+00:00,response-is-not-pdf
DCM-01692,Beyond Functionality: Co-Designing Voice User Interfaces for Older Adults' Well-being,https://doi.org/10.48550/arxiv.2409.08449,https://arxiv.org/pdf/2409.08449,cc-by,green,library/staging/master/DCM-01692-Beyond-Functionality-Co-Designing-Voice-User-Interfaces-for-Older-Adults-Well-be-07a0a74a2b33.pdf,true,true,4326885,3cfd1466649b0a4be9f23a3236119bde4569c3fd4be3b175add1a06610a1b219,application/pdf,200,2026-09-07T17:16:52.924509+00:00,
DCM-01693,Understanding Barriers and Design Opportunities to Improve Healthcare and QOL for Older Adults through Voice Assistants,https://doi.org/10.1145/3441852.3471218,https://dl.acm.org/doi/pdf/10.1145/3441852.3471218,,gold,library/staging/master/DCM-01693-Understanding-Barriers-and-Design-Opportunities-to-Improve-Healthcare-and-QOL-fo-4ee693390f73.pdf,false,false,0,,,,2026-09-07T17:16:53.117403+00:00,<HTTPError 403: 'Forbidden'>
DCM-01698,A Framework to Identify Critical Design Parameters for Enhancing User’s Satisfaction in Human-AI Interactions,https://doi.org/10.1088/1742-6596/1284/1/012036,https://iopscience.iop.org/article/10.1088/1742-6596/1284/1/012036/pdf,cc-by,diamond,library/staging/master/DCM-01698-A-Framework-to-Identify-Critical-Design-Parameters-for-Enhancing-User-s-Satisfac-0f1341c97c01.pdf,true,true,493547,800dea0c90d96ce2da77b6fc91493508acba9862945b3544feb213c1676480b6,application/pdf;charset=UTF-8,200,2026-09-07T17:16:53.283747+00:00,
DCM-01699,First Steps toward Voice User Interfaces for Web-Based Navigation of Geographic Information: A Spanish Terms Study,https://doi.org/10.3390/app13042083,https://www.mdpi.com/2076-3417/13/4/2083/pdf?version=1675673622,cc-by,gold,library/staging/master/DCM-01699-First-Steps-toward-Voice-User-Interfaces-for-Web-Based-Navigation-of-Geographic--ee7de2afd595.pdf,false,false,0,,,,2026-09-07T17:16:53.786934+00:00,<HTTPError 403: 'Forbidden'>
DCM-01701,Exploring the Experiences of Family Caregivers of Children With Special Health Care Needs to Inform the Design of Digital Health Systems: Formative Qualitative Study,https://doi.org/10.2196/28895,https://formative.jmir.org/2022/1/e28895/PDF,cc-by,gold,library/staging/master/DCM-01701-Exploring-the-Experiences-of-Family-Caregivers-of-Children-With-Special-Health-C-0af45597ca5a.pdf,true,false,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,text/html; charset=UTF-8,202,2026-09-07T17:16:53.901895+00:00,response-is-not-pdf
DCM-01702,Digital ethnography of home use of digital personal assistants,https://doi.org/10.1080/0144929x.2020.1834620,https://vbn.aau.dk/ws/files/637589746/Digital_Ethnography_of_Home_Use_of_Digital_Personal_Assistants.pdf,cc-by-nc,green,library/staging/master/DCM-01702-Digital-ethnography-of-home-use-of-digital-personal-assistants-755108674092.pdf,true,true,853201,2a2d549b7ab66c001d4c1581d741cedae8e3da7704001a7aad638c83ccd5e170,application/pdf,200,2026-09-07T17:16:54.507213+00:00,
DCM-01704,"Alexa, Open Analyst Assistant”: Evaluating a Voice User Interface for Financial Analysis",https://doi.org/10.11159/mhci19.101,https://doi.org/10.11159/mhci19.101,,bronze,library/staging/master/DCM-01704-Alexa-Open-Analyst-Assistant-Evaluating-a-Voice-User-Interface-for-Financial-Ana-b17e5f501cea.pdf,true,true,528555,42a6a3b4b094f5d2e7f36a525f836846419545433d405f66b97ad07d6bd19433,application/pdf,200,2026-09-07T17:16:54.969013+00:00,
DCM-01706,Investigando chatbots governamentais: um panorama sobre a usabilidade dentro e fora do Brasil,https://doi.org/10.5753/wcge.2022.223318,https://sol.sbc.org.br/index.php/wcge/article/download/20712/20539,,gold,library/staging/master/DCM-01706-Investigando-chatbots-governamentais-um-panorama-sobre-a-usabilidade-dentro-e-fo-386d766cb45a.pdf,true,true,1181488,02057c31842cec858da317e8799bfa3da8854ff2ed143cc40cb53ae58ed68e11,application/pdf,200,2026-09-07T17:16:55.120324+00:00,
DCM-01707,CHATBOTS: ASPECTOS DE IMPACTO PARA O DESENVOLVIMENTO E AVALIAÇÃO,https://doi.org/10.33965/ciawi_ciaca2021_202110l003,http://www.iadisportal.org/components/com_booklibrary/ebooks/202110L003.pdf,,gold,library/staging/master/DCM-01707-CHATBOTS-ASPECTOS-DE-IMPACTO-PARA-O-DESENVOLVIMENTO-E-AVALIA-O-5a104def1cda.pdf,true,true,1606088,929c7c613898c306a63c091ab85a1e00daf82d919b70d9b0231c9188bbbaf402,application/pdf,200,2026-09-07T17:16:55.246429+00:00,
DCM-01708,A utilização de chatbots e assistentes virtuais na experiência turística: perceções dos turistas da RAM,,https://digituma.uma.pt/bitstreams/620323b7-9735-4df5-8a85-8f623ebfd829/download,cc-by,green,library/staging/master/DCM-01708-A-utiliza-o-de-chatbots-e-assistentes-virtuais-na-experi-ncia-tur-stica-perce-es-39ca2a090af1.pdf,true,true,2784892,2ee51b15ecf2655b1c59c62a7c36c66e9e25d84baa76885c918ff325faebaefe,application/pdf;charset=UTF-8,200,2026-09-07T17:16:55.724803+00:00,
DCM-01709,A Inteligência artificial na contramão da desinformação: uma solução com chatbot para aprendizagem na área da saúde,https://doi.org/10.17058/rzm.v13i1.19394,https://seer.unisc.br/index.php/rizoma/article/download/19394/11698,cc-by,green,library/staging/master/DCM-01709-A-Intelig-ncia-artificial-na-contram-o-da-desinforma-o-uma-solu-o-com-chatbot-pa-1264f35d3c00.pdf,true,true,656960,90c092e89f4098c4613e924e97586972a7a01a7237a601261c811f0ef2db9b67,application/pdf,200,2026-09-07T17:16:56.357961+00:00,
DCM-01710,DESENVOLVIMENTO E APLICAÇÃO DE UM CHATBOT PARA ORIENTAÇÃO NA RESOLUÇÃO DE PROBLEMAS MATEMÁTICOS: UM GUIA INTERATIVO PARA ESTUDANTES,https://doi.org/10.51891/rease.v12i6.28048,https://periodicorease.pro.br/rease/article/download/28048/17969,cc-by,diamond,library/staging/master/DCM-01710-DESENVOLVIMENTO-E-APLICA-O-DE-UM-CHATBOT-PARA-ORIENTA-O-NA-RESOLU-O-DE-PROBLEMAS-c0fba908dd39.pdf,true,true,623293,e2f7b9c6b213ed2b1d9fe9c7e3bf6ad2c86fb1f023ce0d2520045bf8e663b087,application/pdf,200,2026-09-07T17:16:56.633007+00:00,
DCM-01712,Aplicação de uma inteligência artificial conversacional para comunicação do programa de integridade: um estudo de caso na Universidade Federal do Amazonas,,https://tede.ufam.edu.br/bitstream/tede/10405/6/DISS_LuziaChaves_PPGEP,cc-by-nc-nd,green,library/staging/master/DCM-01712-Aplica-o-de-uma-intelig-ncia-artificial-conversacional-para-comunica-o-do-progra-07442008ce5d.pdf,false,false,0,,,,2026-09-07T17:16:56.941545+00:00,"URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)'))"
DCM-01713,Explorando práticas inovadoras no ensino de Funções Matemáticas com o Mathbot: um estudo piloto,https://doi.org/10.5753/sbie.2025.12709,https://sol.sbc.org.br/index.php/sbie/article/download/38541/38315,,gold,library/staging/master/DCM-01713-Explorando-pr-ticas-inovadoras-no-ensino-de-Fun-es-Matem-ticas-com-o-Mathbot-um--c3376da6490b.pdf,true,true,1078027,6052c71dc20897b32366bf83648d07b1af7376932e32dfe71d82b25bb6fe087d,application/pdf,200,2026-09-07T17:16:57.174362+00:00,
DCM-01714,VIABILIDADE DE UMA PLATAFORMA DIGITAL PARA CONSCIENTIZAÇÃO E MONITORAMENTO DA VACINAÇÃO NO BRASIL,https://doi.org/10.47879/ed.ep.20250101p250,https://portal.epitaya.com.br/index.php/ebooks/article/download/1639/1476,,bronze,library/staging/master/DCM-01714-VIABILIDADE-DE-UMA-PLATAFORMA-DIGITAL-PARA-CONSCIENTIZA-O-E-MONITORAMENTO-DA-VAC-f726ea925625.pdf,true,true,695357,1932897785c996c3dc8c31e30fb6d5cd5042467c914206beb4a960ac8ecd2129,application/pdf,200,2026-09-07T17:16:57.588353+00:00,
DCM-01715,ORGANIZAÇÕES EM MATURAÇÃO,https://doi.org/10.21680/1982-5560.2025v26n1id35875,https://periodicos.ufrn.br/cronos/article/download/35875/20084,cc-by-nc-sa,hybrid,library/staging/master/DCM-01715-ORGANIZA-ES-EM-MATURA-O-0dfe47a89367.pdf,true,true,306909,d5727b39e5ac69b706358e8ceb28233d05dc08666d32752099c5541b5ca8a796,application/pdf,200,2026-09-07T17:16:57.830873+00:00,
DCM-01716,UniChat: Arquitetura e Avaliação de um Agente RAG de Baixo Custo para o Contexto Universitário,https://doi.org/10.5753/sbbd.2025.247790,https://sol.sbc.org.br/index.php/sbbd/article/download/37299/37082,,gold,library/staging/master/DCM-01716-UniChat-Arquitetura-e-Avalia-o-de-um-Agente-RAG-de-Baixo-Custo-para-o-Contexto-U-7006b5cd2cac.pdf,true,true,399934,af6333a48da0fd131660492409dd29a4864f7449dd782d3722de06f1c69cabc7,application/pdf,200,2026-09-07T17:16:58.058663+00:00,
DCM-01717,Application of generative ai in automated responses on human-computer interaction,,http://repositorio.utfpr.edu.br:8080/jspui/bitstream/1/40035/1/iagenerativaihc.pdf,cc-by-nc-sa,green,library/staging/master/DCM-01717-Application-of-generative-ai-in-automated-responses-on-human-computer-interactio-fcc589d4dbe1.pdf,true,true,1925119,32a58318977a3d40a31eb807ec7fad4c9e80ba488ec7dd0f4613481d37be5516,application/pdf,200,2026-09-07T17:16:58.229504+00:00,
DCM-01718,Formação Docente na Cultura Digital:,https://doi.org/10.48017/dj.v11i1.3702,https://diversitasjournal.com.br/diversitas_journal/article/download/3702/3149,cc-by,diamond,library/staging/master/DCM-01718-Forma-o-Docente-na-Cultura-Digital-eb1dca9981a0.pdf,true,true,487428,f9f17bb19019c3563a7886a43efa58c732928d300c3d64743b2a7ac4300a1cdb,application/pdf,200,2026-09-07T17:16:58.524011+00:00,
