corpus_id,legacy_corpus_id,match_basis,manifest,row,title,doi,url,path,sha256,received,retrieved_at,error
DCM-03974,DCM-03974,doi,data/document-resolution/master/source-url-download-manifest.csv,2432,CYGENT: A cybersecurity conversational agent with log summarization powered by GPT-3,10.48550/arxiv.2403.17160,https://arxiv.org/pdf/2403.17160,library/staging/master/DCM-03974-CYGENT-A-cybersecurity-conversational-agent-with-log-summarization-powered-by-GP-bd69aef78a4c.pdf,ec7a2c9bbe3068527d964e121759ce77786f331395ab07d78b340dc568af3d73,true,2026-09-07T22:31:00.602608+00:00,
DCM-03975,DCM-03975,doi,data/document-resolution/master/source-url-download-manifest.csv,2433,Artificial Intelligence and Impression Management: Consequences of Autonomous Conversational Agents Communicating on One’s Behalf,10.1093/hcr/hqac009,https://academic.oup.com/hcr/article-pdf/48/3/462/44308042/hqac009.pdf,library/staging/master/DCM-03975-Artificial-Intelligence-and-Impression-Management-Consequences-of-Autonomous-Con-f1bbe8390555.pdf,,false,2026-09-07T22:31:00.621607+00:00,<HTTPError 403: 'Forbidden'>
DCM-03976,DCM-03976,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,2434,Guiding the UX design of IoT chatbots,,http://urn.fi/URN:NBN:fi:jyu-201903111800,library/staging/master/DCM-03976-Guiding-the-UX-design-of-IoT-chatbots-2321340e47b7.pdf,,false,2026-09-07T22:31:00.626608+00:00,<HTTPError 403: 'Forbidden'>
DCM-03977,DCM-03977,doi,data/document-resolution/master/source-url-download-manifest.csv,2435,Agentic Artificial Intelligence: Legal and Ethical Challenges of Autonomous Systems,10.21202/jdtl.2025.17,https://www.lawjournal.digital/jour/article/download/581/247,library/staging/master/DCM-03977-Agentic-Artificial-Intelligence-Legal-and-Ethical-Challenges-of-Autonomous-Syste-1525e6711d89.pdf,,false,2026-09-07T22:31:00.793922+00:00,URLError(TimeoutError('_ssl.c:993: The handshake operation timed out'))
DCM-03978,DCM-03978,doi,data/document-resolution/master/source-url-download-manifest.csv,2436,"Not Directly Stated, Not Explicitly Stored:",10.1145/3450614.3463601,https://dl.acm.org/doi/pdf/10.1145/3450614.3463601,library/staging/master/DCM-03978-Not-Directly-Stated-Not-Explicitly-Stored-570bd0ef31bb.pdf,,false,2026-09-07T22:31:01.376507+00:00,<HTTPError 403: 'Forbidden'>
DCM-03980,DCM-03980,doi,data/document-resolution/master/source-url-download-manifest.csv,2437,Building user trust in AI chatbots for customer service through human-like cues and perceived reliability,10.1038/s41598-026-38179-2,https://www.nature.com/articles/s41598-026-38179-2.pdf,library/staging/master/DCM-03980-Building-user-trust-in-AI-chatbots-for-customer-service-through-human-like-cues--87904f8b4562.pdf,4d0ca89da00cf715fe051d8065b6483d9e9c11f4818d567b7d531a66916b7ddd,true,2026-09-07T22:31:01.509314+00:00,
DCM-03981,DCM-03981,doi,data/document-resolution/master/source-url-download-manifest.csv,2438,Using the SOCIO Chatbot for UML Modelling: A Family of Experiments,10.1109/tse.2022.3150720,https://ieeexplore.ieee.org/ielx7/32/10008953/09712254.pdf,library/staging/master/DCM-03981-Using-the-SOCIO-Chatbot-for-UML-Modelling-A-Family-of-Experiments-f4d095c2231a.pdf,02c6a5b628459cffe9da2e1bf6a0a9201263fda6bd972f895ceeaff77014e0a2,true,2026-09-07T22:31:03.188278+00:00,
DCM-03982,DCM-03982,doi,data/document-resolution/master/source-url-download-manifest.csv,2439,A framework to implement AI-integrated chatbot in educational institutes,10.47611/jsr.vi.1063,https://www.jsr.org/index.php/path/article/download/1063/843,library/staging/master/DCM-03982-A-framework-to-implement-AI-integrated-chatbot-in-educational-institutes-fb3eb466d153.pdf,,false,2026-09-07T22:31:03.754973+00:00,<HTTPError 523: '<none>'>
DCM-03983,DCM-03983,doi,data/document-resolution/master/source-url-download-manifest.csv,2440,Implementing Artificial Intelligence Chatbot in Moodle Learning Management System,10.37698/eastj.v1i1.122,https://journal.ucyp.edu.my/index.php/EASTJ/article/download/122/82,library/staging/master/DCM-03983-Implementing-Artificial-Intelligence-Chatbot-in-Moodle-Learning-Management-Syste-8508b7096dd0.pdf,b0a6a791c24f3251f16fa83cd3add79ec32b39bc7cab6542e03766b80c24d616,true,2026-09-07T22:31:05.054095+00:00,
DCM-03984,DCM-03984,doi,data/document-resolution/master/source-url-download-manifest.csv,2441,Natural Language Interfaces to Data,10.1561/1900000078,https://arxiv.org/pdf/2212.13074,library/staging/master/DCM-03984-Natural-Language-Interfaces-to-Data-f604ffb4af01.pdf,9c247060773b0e7df94e581b3cf7250d382cfc76b744ec245620a132bf09f0e6,true,2026-09-07T22:31:06.593986+00:00,
DCM-03985,DCM-03985,doi,data/document-resolution/master/source-url-download-manifest.csv,2442,Evaluation of Customer Satisfaction on Indonesian Banking Chatbot Services During the COVID-19 Pandemic,10.21512/commit.v16i1.7813,https://journal.binus.ac.id/index.php/commit/article/download/7813/4427,library/staging/master/DCM-03985-Evaluation-of-Customer-Satisfaction-on-Indonesian-Banking-Chatbot-Services-Durin-291310fb5e37.pdf,da240d7b2efac4365baca38f5296a1ea91e221f20a4099d19e961ccceeac4117,true,2026-09-07T22:31:07.378096+00:00,
DCM-03986,DCM-03986,doi,data/document-resolution/master/source-url-download-manifest.csv,2443,End-to-End Audio Visual Scene-Aware Dialog using Multimodal Attention-Based Video Features,10.48550/arxiv.1806.08409,https://arxiv.org/pdf/1806.08409,library/staging/master/DCM-03986-End-to-End-Audio-Visual-Scene-Aware-Dialog-using-Multimodal-Attention-Based-Vide-577a0c05c9f3.pdf,9e1efcf9693b630a00e22f85916f7ed46361030b43022f6bd6c58ec68df787cb,true,2026-09-07T22:31:08.648512+00:00,
DCM-03987,DCM-03987,doi,data/document-resolution/master/source-url-download-manifest.csv,2444,AiCommentator: A Multimodal Conversational Agent for Embedded Visualization in Football Viewing,10.1145/3640543.3645197,https://dl.acm.org/doi/pdf/10.1145/3640543.3645197,library/staging/master/DCM-03987-AiCommentator-A-Multimodal-Conversational-Agent-for-Embedded-Visualization-in-Fo-edc7fab841ca.pdf,,false,2026-09-07T22:31:09.037775+00:00,<HTTPError 403: 'Forbidden'>
DCM-03988,DCM-03988,doi,data/document-resolution/master/source-url-download-manifest.csv,2445,Context-Aware Language Modeling for Goal-Oriented Dialogue Systems,10.18653/v1/2022.findings-naacl.181,https://aclanthology.org/2022.findings-naacl.181.pdf,library/staging/master/DCM-03988-Context-Aware-Language-Modeling-for-Goal-Oriented-Dialogue-Systems-d2c4f54b8165.pdf,0c825b5015c052ffc7e8b91b105414af1c16300dff782181b20c80a4664904c5,true,2026-09-07T22:31:09.216784+00:00,
DCM-03989,DCM-03989,doi,data/document-resolution/master/source-url-download-manifest.csv,2446,Voice Chatbot for Hospitality,10.5121/csit.2022.121315,https://doi.org/10.5121/csit.2022.121315,library/staging/master/DCM-03989-Voice-Chatbot-for-Hospitality-c4c6c1a612c9.pdf,2ca1177049f9b9676c81cb4bf197763a205d5836f3945baff6427fe8543b109d,true,2026-09-07T22:31:09.829416+00:00,
DCM-03990,DCM-03990,doi,data/document-resolution/master/source-url-download-manifest.csv,2447,Standardizing and Scaffolding Healthcare AI-Chatbot Evaluation,10.1101/2024.07.21.24310774,https://www.medrxiv.org/content/medrxiv/early/2024/09/03/2024.07.21.24310774.full.pdf,library/staging/master/DCM-03990-Standardizing-and-Scaffolding-Healthcare-AI-Chatbot-Evaluation-851324393c70.pdf,,false,2026-09-07T22:31:11.537121+00:00,<HTTPError 403: 'Forbidden'>
DCM-03992,DCM-03992,doi,data/document-resolution/master/source-url-download-manifest.csv,2448,Non Stop Educational Support: Exploring the Opportunities and Challenges of Intelligent Chatbots Use to Support Learners from the Viewpoint of Practitioner Educators,10.62754/joe.v3i3.3331,https://ecohumanism.co.uk/joe/ecohumanism/article/download/3331/2871,library/staging/master/DCM-03992-Non-Stop-Educational-Support-Exploring-the-Opportunities-and-Challenges-of-Intel-d760f0af2837.pdf,5fd709e1f499d763e8ebafe7b0c2e76a215a08926213b346b181a375eb8732d5,true,2026-09-07T22:31:11.595175+00:00,
DCM-03993,DCM-03993,doi,data/document-resolution/master/source-url-download-manifest.csv,2449,Design and Prototype Conversational Agents for Research Data Collection,10.1145/3532104.3571467,https://dspace.mit.edu/bitstream/1721.1/147681/1/3532104.3571467.pdf,library/staging/master/DCM-03993-Design-and-Prototype-Conversational-Agents-for-Research-Data-Collection-f1bb1e2a648a.pdf,0d6ec53a34186526786df09b6f1eb9307d3c044d3a81ca72187ea180bc5e1f7a,true,2026-09-07T22:31:11.699596+00:00,
DCM-03995,DCM-03995,doi,data/document-resolution/master/source-url-download-manifest.csv,2450,ECOSBot: a multicenter validation pilot study of a generative AI tool for OSCE-based nephrology training,10.1093/ckj/sfaf308,https://academic.oup.com/ckj/advance-article-pdf/doi/10.1093/ckj/sfaf308/64518889/sfaf308.pdf,library/staging/master/DCM-03995-ECOSBot-a-multicenter-validation-pilot-study-of-a-generative-AI-tool-for-OSCE-ba-d72a3c290ceb.pdf,,false,2026-09-07T22:31:11.850370+00:00,<HTTPError 403: 'Forbidden'>
DCM-03997,DCM-03997,doi,data/document-resolution/master/source-url-download-manifest.csv,2451,Voice Assistants Have a Plurilingualism Problem,10.1145/3543829.3544526,https://dl.acm.org/doi/pdf/10.1145/3543829.3544526,library/staging/master/DCM-03997-Voice-Assistants-Have-a-Plurilingualism-Problem-f3f46b8c0e5e.pdf,,false,2026-09-07T22:31:12.024625+00:00,<HTTPError 403: 'Forbidden'>
DCM-03998,DCM-03998,doi,data/document-resolution/master/source-url-download-manifest.csv,2452,Unleashing the potential of chatbots in mental health: bibliometric analysis,10.3389/fpsyt.2025.1494355,https://public-pages-files-2025.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2025.1494355/pdf,library/staging/master/DCM-03998-Unleashing-the-potential-of-chatbots-in-mental-health-bibliometric-analysis-9e3ff68d7cf8.pdf,4dcf1360d8244d918df98366864e61f3c7e4303486a912c330f0723cd470ceac,true,2026-09-07T22:31:12.199320+00:00,
DCM-03999,DCM-03999,doi,data/document-resolution/master/source-url-download-manifest.csv,2453,You have interrupted me again!: making voice assistants more dementia-friendly with incremental clarification,10.3389/frdem.2024.1343052,https://www.frontiersin.org/articles/10.3389/frdem.2024.1343052/pdf?isPublishedV2=False,library/staging/master/DCM-03999-You-have-interrupted-me-again-making-voice-assistants-more-dementia-friendly-wit-2517b871848b.pdf,ad3723998e016b609acb7667f3c9f8c8535cac517621688c140e56dcefad4f49,true,2026-09-07T22:31:13.530152+00:00,
DCM-04000,DCM-04000,doi,data/document-resolution/master/source-url-download-manifest.csv,2454,Interactive Conversational Agents for Perinatal Health: A Mixed Methods Systematic Review,10.3390/healthcare13040363,https://www.mdpi.com/2227-9032/13/4/363/pdf,library/staging/master/DCM-04000-Interactive-Conversational-Agents-for-Perinatal-Health-A-Mixed-Methods-Systemati-d7a8909daf58.pdf,,false,2026-09-07T22:31:13.677548+00:00,<HTTPError 403: 'Forbidden'>
DCM-04001,DCM-04001,doi,data/document-resolution/master/source-url-download-manifest.csv,2455,A Bibliometric Analysis of Publications on Customer Service Chatbots,10.2478/mdke-2023-0004,https://sciendo.com/pdf/10.2478/mdke-2023-0004,library/staging/master/DCM-04001-A-Bibliometric-Analysis-of-Publications-on-Customer-Service-Chatbots-e5a1ba1ac234.pdf,01dce7673ecee54871b399a0cf6cfcaee55328bfd8840d98a4c361223494c0cb,true,2026-09-07T22:31:14.031768+00:00,
DCM-04002,DCM-04002,doi,data/document-resolution/master/source-url-download-manifest.csv,2456,Empathic Interactions in Automated Vehicles #EmpathicCHI,10.1145/3411763.3441359,https://ir.cwi.nl/pub/30813/30813.pdf,library/staging/master/DCM-04002-Empathic-Interactions-in-Automated-Vehicles-EmpathicCHI-23775072e5a5.pdf,b220980b8b19dfdd25f493f46d0bb24c8add6c7fbc74cee4b163f70f1f850562,true,2026-09-07T22:31:14.120382+00:00,
DCM-04003,DCM-04003,doi,data/document-resolution/master/source-url-download-manifest.csv,2457,Using Speech Acts in Logic-Based Rhetorical Structuring for Natural Language Generation in Human-Computer Dialogue,10.18653/v1/2007.sigdial-1.44,https://aclanthology.org/2007.sigdial-1.44.pdf,library/staging/master/DCM-04003-Using-Speech-Acts-in-Logic-Based-Rhetorical-Structuring-for-Natural-Language-Gen-b84a10890d8d.pdf,d628e845173ccdaf051f076d99d034c2baf9b26c9829ec8b9e1a5646521aabd1,true,2026-09-07T22:31:15.020426+00:00,
DCM-04004,DCM-04004,doi,data/document-resolution/master/source-url-download-manifest.csv,2458,How do AI and human users interact? Positioning of AI and human users in customer service,10.1515/text-2023-0116,https://www.degruyterbrill.com/document/doi/10.1515/text-2023-0116/pdf,library/staging/master/DCM-04004-How-do-AI-and-human-users-interact-Positioning-of-AI-and-human-users-in-customer-2bd352054fb9.pdf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,2026-09-07T22:31:15.250273+00:00,response-is-not-pdf
DCM-04005,DCM-04005,doi,data/document-resolution/master/source-url-download-manifest.csv,2459,Large-scale Hybrid Approach for Predicting User Satisfaction with\n Conversational Agents,10.48550/arxiv.2006.07113,https://arxiv.org/pdf/2006.07113,library/staging/master/DCM-04005-Large-scale-Hybrid-Approach-for-Predicting-User-Satisfaction-with-n-Conversation-d1c640ee1644.pdf,c7b7550ddb4c7396cb19e7d1366cedbcbb6ab40a9ab4c0253f825483ed33a23c,true,2026-09-07T22:31:15.937213+00:00,
DCM-04006,DCM-04006,doi,data/document-resolution/master/source-url-download-manifest.csv,2460,Automated survey collection with LLM-based conversational agents,10.1093/jamiaopen/ooaf103,https://academic.oup.com/jamiaopen/article-pdf/8/5/ooaf103/65043536/ooaf103.pdf,library/staging/master/DCM-04006-Automated-survey-collection-with-LLM-based-conversational-agents-2679c11410ce.pdf,,false,2026-09-07T22:31:16.098793+00:00,<HTTPError 403: 'Forbidden'>
DCM-04007,DCM-04007,doi,data/document-resolution/master/source-url-download-manifest.csv,2461,Can a troubleshooting AI assistant improve task performance in industrial contexts?,10.1080/00207543.2025.2527368,https://www.tandfonline.com/doi/pdf/10.1080/00207543.2025.2527368?needAccess=true,library/staging/master/DCM-04007-Can-a-troubleshooting-AI-assistant-improve-task-performance-in-industrial-contex-b207ad0fdf34.pdf,,false,2026-09-07T22:31:16.215798+00:00,<HTTPError 403: 'Forbidden'>
DCM-04008,DCM-04008,doi,data/document-resolution/master/source-url-download-manifest.csv,2462,Implementación de un chatbot basado en modelo de lenguaje de inteligencia artificial para responder preguntas frecuentes de estudiantes universitarios,10.51252/rcsi.v3i2.570,https://revistas.unsm.edu.pe/index.php/rcsi/article/download/570/1031,library/staging/master/DCM-04008-Implementaci-n-de-un-chatbot-basado-en-modelo-de-lenguaje-de-inteligencia-artifi-d6d453ef1069.pdf,,false,2026-09-07T22:31:16.410128+00:00,<HTTPError 404: 'Not Found'>
DCM-04009,DCM-04009,doi,data/document-resolution/master/source-url-download-manifest.csv,2463,Beyond the Halo: Investigation of Trust and Functional Specificity in Automated Driving with Conversational Agents,10.1145/3543174.3546834,https://dl.acm.org/doi/pdf/10.1145/3543174.3546834,library/staging/master/DCM-04009-Beyond-the-Halo-Investigation-of-Trust-and-Functional-Specificity-in-Automated-D-6626095a8247.pdf,,false,2026-09-07T22:31:16.462873+00:00,<HTTPError 403: 'Forbidden'>
DCM-04010,DCM-04010,doi,data/document-resolution/master/source-url-download-manifest.csv,2464,Human-machine in the vortex of digital synergy,10.1057/s41599-025-05014-4,https://www.nature.com/articles/s41599-025-05014-4.pdf,library/staging/master/DCM-04010-Human-machine-in-the-vortex-of-digital-synergy-7b16e70ea3de.pdf,6fb2612d70f08a381d09397c649c8f33b8ed004e61cbbfdee1cdce12b2cf4b8c,true,2026-09-07T22:31:16.566143+00:00,
DCM-04011,DCM-04011,doi,data/document-resolution/master/source-url-download-manifest.csv,2465,Generative AI in Self-Directed Learning: A Scoping Review,10.48550/arxiv.2411.07677,https://arxiv.org/pdf/2411.07677,library/staging/master/DCM-04011-Generative-AI-in-Self-Directed-Learning-A-Scoping-Review-bc1e6b61333e.pdf,93c30fae7863baaf68c8d20f25290a10abc62d6ac3ddd2e9d1b4e0c4973f6b07,true,2026-09-07T22:31:16.610259+00:00,
DCM-04012,DCM-04012,doi,data/document-resolution/master/source-url-download-manifest.csv,2466,"The efficacy, feasibility, and technical outcomes of a GPT-4o-based chatbot Amanda for relationship support: A randomized controlled trial",10.1371/journal.pmen.0000411,https://journals.plos.org/mentalhealth/article/file?id=10.1371/journal.pmen.0000411&type=printable,library/staging/master/DCM-04012-The-efficacy-feasibility-and-technical-outcomes-of-a-GPT-4o-based-chatbot-Amanda-6a8a8f5b8d84.pdf,0b57320216f413022980ce7dc0f5999b92768f4c98c214302f97f67377800df4,true,2026-09-07T22:31:16.795413+00:00,
DCM-04013,DCM-04013,unique-title-metadata,data/document-resolution/master/source-url-download-manifest.csv,2467,Conversational AI for Automated Patient Questionnaire Completion: Development Insights and Design Principles,,https://arxiv.org/pdf/2602.19507,library/staging/master/DCM-04013-Conversational-AI-for-Automated-Patient-Questionnaire-Completion-Development-Ins-53babbadc6db.pdf,e12ce864ade6c72886a4d51eec27a74eeb9368e347f9ad41532494e5583e71c0,true,2026-09-07T22:31:17.285392+00:00,
DCM-04014,DCM-04014,doi,data/document-resolution/master/source-url-download-manifest.csv,2468,Mechanisms of Common Ground in Human-Agent Interaction: A Systematic Review of Conversational Agent Research,10.24251/hicss.2023.042,https://scholarspace.manoa.hawaii.edu/bitstreams/473e4217-9402-40b9-b4d9-7f38a41f65d6/download,library/staging/master/DCM-04014-Mechanisms-of-Common-Ground-in-Human-Agent-Interaction-A-Systematic-Review-of-Co-56dd69a7297e.pdf,0dca92ecb39921daf39ad3cf27e8c84bf38fa3bcca9160b8804bd84e897ada26,true,2026-09-07T22:31:17.610454+00:00,
